CustomerId,Surname,Geography,Gender,Age,Balance,EstimatedSalary,NumOfProducts,Card Type,HasCrCard,CreditScore,Tenure,Complain,Satisfaction Score,Point Earned,IsActiveMember,Exited,Credit Rank,Age rank,Balance Rank,IsActiveMember_rank,Salary Rank,Exited_rank,Complain_dict
15757829,Timperley,Germany,Female,40,137389.77,170122.22,2,GOLD,Using Credit Card,609,10,0,1,988,0,0,600 - 700,Adult,Balance medium,Not active,150k - 200k,Client,No Complain
15633227,Kenechukwu,France,Female,28,85146.36,2803.89,1,SILVER,Not using Credit Card,518,9,0,4,275,0,0,500 - 600,Young_adult,Balance medium,Not active,0 - 50k,Client,No Complain
15753092,He,Germany,Male,35,129828.58,181918.26,1,DIAMOND,Using Credit Card,791,5,1,4,249,1,1,700 - 800,Adult,Balance medium,Active,150k - 200k,Exited,Complain
15782939,Storey,France,Male,42,80214.36,115241.96,1,SILVER,Using Credit Card,747,4,1,5,387,0,1,700 - 800,Adult,Balance medium,Not active,100k - 150k,Exited,Complain
15746338,Onyekachukwu,France,Female,40,0.0,129956.13,2,SILVER,Using Credit Card,565,2,0,3,520,1,0,500 - 600,Adult,Balance small,Active,100k - 150k,Client,No Complain
15590676,Kharlamova,France,Male,34,141796.43,45858.49,1,GOLD,Using Credit Card,735,1,0,4,602,0,0,700 - 800,Adult,Balance medium,Not active,0 - 50k,Client,No Complain
15599329,Christopher,France,Female,49,195238.29,131083.56,4,GOLD,Not using Credit Card,697,7,1,2,503,1,1,600 - 700,Adult,Balance high,Active,100k - 150k,Exited,Complain
15783097,Lombardo,Germany,Male,27,111348.15,46422.46,1,SILVER,Using Credit Card,813,6,0,1,822,0,0,800 - 900,Young_adult,Balance medium,Not active,0 - 50k,Client,No Complain
15597885,Kerr,France,Male,43,0.0,57675.88,2,PLATINUM,Using Credit Card,772,6,0,5,807,1,0,700 - 800,Adult,Balance small,Active,50k - 100k,Client,No Complain
15597467,Duncan,France,Female,71,0.0,169741.96,2,GOLD,Using Credit Card,606,8,0,4,814,1,0,600 - 700,Senior,Balance small,Active,150k - 200k,Client,No Complain
15724764,Lawley,Germany,Female,42,64404.26,26022.37,2,DIAMOND,Not using Credit Card,667,10,0,5,577,0,0,600 - 700,Adult,Balance medium,Not active,0 - 50k,Client,No Complain
15778418,Burns,Germany,Male,40,154309.67,125334.16,1,PLATINUM,Using Credit Card,637,9,1,3,659,1,1,600 - 700,Adult,Balance high,Active,100k - 150k,Exited,Complain
15684769,Whitson,France,Male,67,129431.36,21343.74,1,GOLD,Not using Credit Card,542,10,0,5,521,1,0,500 - 600,Senior,Balance medium,Active,0 - 50k,Client,No Complain
15756167,Doyne,Spain,Female,43,134204.67,139971.01,1,DIAMOND,Using Credit Card,762,5,0,4,672,1,0,700 - 800,Adult,Balance medium,Active,100k - 150k,Client,No Complain
15632439,Pinto,France,Female,39,0.0,47455.82,2,SILVER,Not using Credit Card,698,4,0,5,639,1,0,600 - 700,Adult,Balance small,Active,0 - 50k,Client,No Complain
15755138,Chin,France,Female,32,0.0,55593.8,2,SILVER,Using Credit Card,850,8,0,2,341,1,0,800 - 900,Adult,Balance small,Active,50k - 100k,Client,No Complain
15659092,Davide,France,Female,50,0.0,191756.54,2,DIAMOND,Using Credit Card,621,5,1,5,344,0,1,600 - 700,Adult,Balance small,Not active,150k - 200k,Exited,Complain
15742116,Torres,Germany,Female,48,116711.06,76373.38,2,SILVER,Not using Credit Card,671,9,0,1,489,0,0,600 - 700,Adult,Balance medium,Not active,50k - 100k,Client,No Complain
15801994,Buccho,France,Male,31,0.0,169278.51,2,SILVER,Using Credit Card,775,9,0,3,246,0,0,700 - 800,Adult,Balance small,Not active,150k - 200k,Client,No Complain
15647572,Greece,Spain,Male,34,54980.81,136909.88,1,PLATINUM,Using Credit Card,504,0,0,1,475,1,0,500 - 600,Adult,Balance medium,Active,100k - 150k,Client,No Complain
15644551,Wimble,Spain,Female,37,99773.85,54865.92,2,PLATINUM,Using Credit Card,751,3,0,2,403,0,0,700 - 800,Adult,Balance medium,Not active,50k - 100k,Client,No Complain
15709135,Pirozzi,Germany,Male,30,101231.77,156529.44,2,GOLD,Not using Credit Card,691,7,0,2,368,0,0,600 - 700,Adult,Balance medium,Not active,150k - 200k,Client,No Complain
15684469,Hsiung,Germany,Male,32,117070.21,113482.2,1,SILVER,Using Credit Card,841,2,0,3,697,0,0,800 - 900,Adult,Balance medium,Not active,100k - 150k,Client,No Complain
15627637,Obioma,Germany,Male,23,73314.04,63446.47,2,DIAMOND,Using Credit Card,709,8,0,3,706,0,0,700 - 800,Young_adult,Balance medium,Not active,50k - 100k,Client,No Complain
15667093,Onio,France,Male,37,0.0,13624.02,1,GOLD,Using Credit Card,673,2,0,2,307,1,0,600 - 700,Adult,Balance small,Active,0 - 50k,Client,No Complain
15690589,Udinesi,France,Male,37,212314.03,148814.54,1,DIAMOND,Not using Credit Card,541,9,0,1,369,1,0,500 - 600,Adult,Balance high,Active,100k - 150k,Client,No Complain
15595350,Fermin,France,Female,31,136067.82,65567.91,2,GOLD,Using Credit Card,661,3,0,3,796,0,0,600 - 700,Adult,Balance medium,Not active,50k - 100k,Client,No Complain
15777586,Moss,Spain,Female,42,109052.04,6409.55,2,GOLD,Using Credit Card,784,2,0,5,985,0,0,700 - 800,Adult,Balance medium,Not active,0 - 50k,Client,No Complain
15804064,Docherty,France,Female,35,79126.17,126997.53,1,DIAMOND,Using Credit Card,742,2,0,3,974,1,0,700 - 800,Adult,Balance medium,Active,100k - 150k,Client,No Complain
15717770,Marcelo,Spain,Female,55,0.0,171762.87,1,SILVER,Not using Credit Card,850,7,1,3,987,0,1,800 - 900,Senior,Balance small,Not active,150k - 200k,Exited,Complain
15754443,Fadden,France,Female,35,108308.0,129031.19,1,PLATINUM,Using Credit Card,443,9,1,4,476,0,1,400 - 500,Adult,Balance medium,Not active,100k - 150k,Exited,Complain
15776939,Zox,Germany,Female,48,102290.56,182691.31,2,PLATINUM,Using Credit Card,778,3,0,1,434,0,0,700 - 800,Adult,Balance medium,Not active,150k - 200k,Client,No Complain
15713517,Otitodilinna,France,Male,39,102025.08,12351.01,2,SILVER,Using Credit Card,529,6,0,1,540,0,0,500 - 600,Adult,Balance medium,Not active,0 - 50k,Client,No Complain
15683522,Kennedy,Germany,Female,37,113383.07,135123.96,1,DIAMOND,Using Credit Card,678,2,0,2,767,1,0,600 - 700,Adult,Balance medium,Active,100k - 150k,Client,No Complain
15673995,Tu,Spain,Female,65,102541.1,181490.42,1,PLATINUM,Using Credit Card,516,9,0,4,933,0,0,500 - 600,Senior,Balance medium,Not active,150k - 200k,Client,No Complain
15771054,Barnes,Spain,Male,35,0.0,186490.37,2,SILVER,Using Credit Card,469,5,0,4,698,0,0,400 - 500,Adult,Balance small,Not active,150k - 200k,Client,No Complain
15578788,Bibi,Spain,Male,40,0.0,41248.8,2,PLATINUM,Not using Credit Card,786,6,0,5,326,0,0,700 - 800,Adult,Balance small,Not active,0 - 50k,Client,No Complain
15737408,L?,France,Female,41,109941.51,116267.28,1,SILVER,Using Credit Card,703,6,0,5,500,0,0,700 - 800,Adult,Balance medium,Not active,100k - 150k,Client,No Complain
15750837,Landseer,Germany,Male,41,141749.68,9201.53,1,PLATINUM,Not using Credit Card,579,0,0,2,602,1,0,500 - 600,Adult,Balance medium,Active,0 - 50k,Client,No Complain
15576022,Nwachinemelu,France,Male,38,0.0,80630.32,2,PLATINUM,Not using Credit Card,565,5,0,5,441,1,0,500 - 600,Adult,Balance small,Active,50k - 100k,Client,No Complain
15635502,Ch'iu,France,Male,44,0.0,159165.7,1,PLATINUM,Using Credit Card,443,2,0,3,351,0,0,400 - 500,Adult,Balance small,Not active,150k - 200k,Client,No Complain
15627298,Vinogradova,France,Male,37,85146.48,86490.09,2,SILVER,Using Credit Card,589,7,1,2,806,0,1,500 - 600,Adult,Balance medium,Not active,50k - 100k,Exited,Complain
15811415,Jenks,France,Female,44,134066.1,197572.41,2,PLATINUM,Using Credit Card,691,6,0,4,335,1,0,600 - 700,Adult,Balance medium,Active,150k - 200k,Client,No Complain
15645059,Crace,France,Female,28,0.0,105159.89,2,GOLD,Not using Credit Card,711,8,0,2,459,0,0,700 - 800,Young_adult,Balance small,Not active,100k - 150k,Client,No Complain
15689671,Packham,Spain,Male,27,0.0,40807.26,1,DIAMOND,Using Credit Card,775,4,0,1,923,1,0,700 - 800,Young_adult,Balance small,Active,0 - 50k,Client,No Complain
15718667,T'ien,France,Male,35,87619.29,143.34,1,DIAMOND,Using Credit Card,621,7,0,2,270,0,0,600 - 700,Adult,Balance medium,Not active,0 - 50k,Client,No Complain
15803202,Onyekachi,France,Male,51,0.0,125823.79,1,GOLD,Using Credit Card,350,10,1,4,383,1,1,300 - 400,Senior,Balance small,Active,100k - 150k,Exited,Complain
15593683,Solomina,Spain,Female,30,0.0,138465.7,2,PLATINUM,Using Credit Card,668,8,0,5,443,0,0,600 - 700,Adult,Balance small,Not active,100k - 150k,Client,No Complain
15703394,Hawes,Spain,Male,27,0.0,44008.91,2,SILVER,Using Credit Card,633,3,0,1,612,0,0,600 - 700,Young_adult,Balance small,Not active,0 - 50k,Client,No Complain
15570289,Benson,Germany,Male,43,103409.16,66893.28,1,GOLD,Using Credit Card,697,8,1,2,593,0,1,600 - 700,Adult,Balance medium,Not active,50k - 100k,Exited,Complain
15567437,Emenike,Germany,Female,30,123040.38,76503.06,1,PLATINUM,Using Credit Card,734,7,0,2,645,1,0,700 - 800,Adult,Balance medium,Active,50k - 100k,Client,No Complain
15711687,Nero,France,Male,41,108128.52,56784.11,1,PLATINUM,Not using Credit Card,434,4,0,1,695,1,0,400 - 500,Adult,Balance medium,Active,50k - 100k,Client,No Complain
15656592,Toscano,Germany,Male,48,169023.33,175657.55,2,PLATINUM,Using Credit Card,646,8,0,4,593,1,0,600 - 700,Adult,Balance high,Active,150k - 200k,Client,No Complain
15634373,Yang,France,Male,30,0.0,105155.66,2,DIAMOND,Not using Credit Card,764,5,0,3,876,1,0,700 - 800,Adult,Balance small,Active,100k - 150k,Client,No Complain
15769125,Palerma,Spain,Female,41,0.0,47468.56,2,DIAMOND,Not using Credit Card,727,10,0,5,408,1,0,700 - 800,Adult,Balance small,Active,0 - 50k,Client,No Complain
15711386,Trentini,France,Female,29,0.0,64729.51,2,SILVER,Not using Credit Card,724,6,0,5,957,1,0,700 - 800,Young_adult,Balance small,Active,50k - 100k,Client,No Complain
15714241,Haddon,Spain,Male,42,222267.63,101108.85,1,GOLD,Not using Credit Card,749,9,1,4,763,0,1,700 - 800,Adult,Balance high,Not active,100k - 150k,Exited,Complain
15642530,Coates,Germany,Female,47,144090.42,140938.95,1,DIAMOND,Using Credit Card,706,10,1,5,240,0,1,700 - 800,Adult,Balance medium,Not active,100k - 150k,Exited,Complain
15713599,Castiglione,France,Male,30,114835.43,37662.49,1,PLATINUM,Not using Credit Card,728,10,0,5,548,1,0,700 - 800,Adult,Balance medium,Active,0 - 50k,Client,No Complain
15744770,Stone,France,Male,44,0.0,86414.41,2,SILVER,Not using Credit Card,636,2,0,1,663,0,0,600 - 700,Adult,Balance small,Not active,50k - 100k,Client,No Complain
15780498,Maynard,France,Male,34,145030.92,41820.65,1,DIAMOND,Using Credit Card,634,3,0,5,529,1,0,600 - 700,Adult,Balance medium,Active,0 - 50k,Client,No Complain
15624397,Moore,France,Male,43,71240.3,127734.16,1,DIAMOND,Not using Credit Card,627,8,0,2,415,1,0,600 - 700,Adult,Balance medium,Active,100k - 150k,Client,No Complain
15615219,Obielumani,France,Male,59,138772.15,123872.0,1,PLATINUM,Not using Credit Card,518,5,0,4,968,1,0,500 - 600,Senior,Balance medium,Active,100k - 150k,Client,No Complain
15570908,Harding,Spain,Female,29,93617.07,113050.92,1,PLATINUM,Not using Credit Card,687,7,0,2,856,1,0,600 - 700,Young_adult,Balance medium,Active,100k - 150k,Client,No Complain
15762855,Hill,Spain,Female,23,0.0,131389.39,2,SILVER,Using Credit Card,622,8,0,3,390,1,0,600 - 700,Young_adult,Balance small,Active,100k - 150k,Client,No Complain
15661827,Brown,Spain,Female,45,0.0,26589.56,2,SILVER,Using Credit Card,693,4,0,5,898,1,0,600 - 700,Adult,Balance small,Active,0 - 50k,Client,No Complain
15746035,Pagnotto,Spain,Male,25,74237.2,195463.35,2,SILVER,Not using Credit Card,450,9,0,3,547,1,0,400 - 500,Young_adult,Balance medium,Active,150k - 200k,Client,No Complain
15691906,Esposito,Germany,Female,49,127421.78,108876.75,2,PLATINUM,Using Credit Card,664,5,1,2,923,0,1,600 - 700,Adult,Balance medium,Not active,100k - 150k,Exited,Complain
15793424,Tan,Spain,Female,28,61274.7,136054.45,2,PLATINUM,Using Credit Card,663,8,0,4,244,0,0,600 - 700,Young_adult,Balance medium,Not active,100k - 150k,Client,No Complain
15577905,Hammond,France,Male,34,106486.66,182262.66,2,SILVER,Not using Credit Card,660,8,0,5,322,1,0,600 - 700,Adult,Balance medium,Active,150k - 200k,Client,No Complain
15667216,Chung,France,Female,29,73194.52,129209.09,2,PLATINUM,Using Credit Card,579,10,0,1,853,1,0,500 - 600,Young_adult,Balance medium,Active,100k - 150k,Client,No Complain
15673971,Houghton,Germany,Female,44,146498.76,64853.51,1,PLATINUM,Using Credit Card,655,6,1,1,472,0,1,600 - 700,Adult,Balance medium,Not active,50k - 100k,Exited,Complain
15701238,Chia,France,Male,47,0.0,148989.15,2,PLATINUM,Using Credit Card,683,1,0,5,745,0,0,600 - 700,Adult,Balance small,Not active,100k - 150k,Client,No Complain
15644849,Zikoranachidimma,France,Female,32,0.0,71047.51,1,DIAMOND,Using Credit Card,655,2,0,2,506,1,0,600 - 700,Adult,Balance small,Active,50k - 100k,Client,No Complain
15635531,Boag,Spain,Female,30,0.0,185341.63,2,GOLD,Using Credit Card,575,8,0,3,597,0,0,500 - 600,Adult,Balance small,Not active,150k - 200k,Client,No Complain
15632263,Pagnotto,Spain,Male,30,120355.0,137793.35,1,SILVER,Using Credit Card,574,5,0,3,420,0,0,500 - 600,Adult,Balance medium,Not active,100k - 150k,Client,No Complain
15720110,Oluchukwu,France,Male,32,117265.21,198317.23,1,PLATINUM,Using Credit Card,795,2,0,2,333,1,0,700 - 800,Adult,Balance medium,Active,150k - 200k,Client,No Complain
15619045,Baxter,France,Female,43,0.0,162137.5,2,DIAMOND,Not using Credit Card,776,4,0,1,228,1,0,700 - 800,Adult,Balance small,Active,150k - 200k,Client,No Complain
15697510,Tien,Spain,Female,52,0.0,109688.82,1,SILVER,Using Credit Card,707,7,1,1,533,0,1,700 - 800,Senior,Balance small,Not active,100k - 150k,Exited,Complain
15784923,Chimezie,Germany,Female,37,109974.22,36320.87,1,SILVER,Using Credit Card,705,3,1,3,637,1,1,700 - 800,Adult,Balance medium,Active,0 - 50k,Exited,Complain
15567383,Slone,Germany,Female,44,98009.13,31384.86,2,SILVER,Not using Credit Card,678,2,0,3,985,1,0,600 - 700,Adult,Balance medium,Active,0 - 50k,Client,No Complain
15732621,Martin,France,Male,34,0.0,114083.73,1,PLATINUM,Using Credit Card,663,10,0,3,664,1,0,600 - 700,Adult,Balance small,Active,100k - 150k,Client,No Complain
15757981,Loggia,France,Male,66,0.0,163331.65,1,GOLD,Using Credit Card,748,8,0,4,671,1,0,700 - 800,Senior,Balance small,Active,150k - 200k,Client,No Complain
15727819,Hartley,Spain,Female,34,171671.9,50777.77,1,DIAMOND,Using Credit Card,677,10,0,1,392,1,0,600 - 700,Adult,Balance high,Active,50k - 100k,Client,No Complain
15738088,Parkin,Spain,Male,63,0.0,30772.86,2,DIAMOND,Using Credit Card,634,10,1,3,350,0,1,600 - 700,Senior,Balance small,Not active,0 - 50k,Exited,Complain
15765173,Lin,France,Female,60,0.0,113796.15,1,SILVER,Not using Credit Card,350,3,1,1,958,0,1,300 - 400,Senior,Balance small,Not active,100k - 150k,Exited,Complain
15665159,Brooks,France,Male,61,128213.96,188729.08,2,SILVER,Using Credit Card,727,0,1,1,708,1,1,700 - 800,Senior,Balance medium,Active,150k - 200k,Exited,Complain
15618203,Tien,Germany,Male,51,116197.65,86701.4,2,GOLD,Using Credit Card,773,8,0,3,345,1,0,700 - 800,Senior,Balance medium,Active,50k - 100k,Client,No Complain
15791452,Dann,France,Male,39,0.0,153129.22,2,DIAMOND,Using Credit Card,675,1,0,1,791,0,0,600 - 700,Adult,Balance small,Not active,150k - 200k,Client,No Complain
15638159,Trentino,Spain,Female,36,86607.39,19825.09,1,PLATINUM,Not using Credit Card,649,6,0,3,998,0,0,600 - 700,Adult,Balance medium,Not active,0 - 50k,Client,No Complain
15585466,Russo,France,Male,29,0.0,12186.83,2,DIAMOND,Using Credit Card,552,10,0,3,333,0,0,500 - 600,Young_adult,Balance small,Not active,0 - 50k,Client,No Complain
15677310,Christie,Germany,Male,62,98854.34,86920.97,1,DIAMOND,Not using Credit Card,761,5,1,3,327,0,1,700 - 800,Senior,Balance medium,Not active,50k - 100k,Exited,Complain
15646262,Ross,France,Male,31,0.0,35408.77,1,PLATINUM,Using Credit Card,622,7,0,2,978,0,0,600 - 700,Adult,Balance small,Not active,0 - 50k,Client,No Complain
15656901,Nnonso,France,Male,59,0.0,165576.55,2,DIAMOND,Using Credit Card,615,8,0,2,948,1,0,600 - 700,Senior,Balance small,Active,150k - 200k,Client,No Complain
15621093,Teng,Germany,Male,31,97338.19,48226.76,2,SILVER,Not using Credit Card,681,4,0,4,675,0,0,600 - 700,Adult,Balance medium,Not active,0 - 50k,Client,No Complain
15592123,Buccho,France,Male,30,0.0,199454.37,2,GOLD,Using Credit Card,768,6,0,2,297,1,0,700 - 800,Adult,Balance small,Active,150k - 200k,Client,No Complain
15589200,Madukaife,Spain,Male,34,0.0,118749.58,2,PLATINUM,Using Credit Card,617,9,0,1,561,0,0,600 - 700,Adult,Balance small,Not active,100k - 150k,Client,No Complain
15602934,Dunn,France,Female,33,131698.57,151623.91,2,GOLD,Using Credit Card,452,6,0,3,475,0,0,400 - 500,Adult,Balance medium,Not active,150k - 200k,Client,No Complain
15812720,Hooker,Germany,Male,37,130110.45,172097.95,2,DIAMOND,Not using Credit Card,807,10,0,4,539,1,0,800 - 900,Adult,Balance medium,Active,150k - 200k,Client,No Complain
15695383,Griffin,Spain,Male,44,0.0,87677.15,2,DIAMOND,Using Credit Card,567,9,0,1,240,0,0,500 - 600,Adult,Balance small,Not active,50k - 100k,Client,No Complain
15723064,Kistler,Spain,Male,24,165149.13,21858.28,2,PLATINUM,Using Credit Card,603,1,0,1,872,0,0,600 - 700,Young_adult,Balance high,Not active,0 - 50k,Client,No Complain
15761606,Law,Spain,Female,37,101707.8,123866.28,1,GOLD,Using Credit Card,617,9,0,5,425,0,0,600 - 700,Adult,Balance medium,Not active,100k - 150k,Client,No Complain
15650322,Grigoryeva,France,Female,34,105588.66,74694.41,1,SILVER,Not using Credit Card,701,3,0,4,316,1,0,700 - 800,Adult,Balance medium,Active,50k - 100k,Client,No Complain
15669782,Chu,Germany,Male,39,111336.89,16770.31,1,PLATINUM,Using Credit Card,820,9,1,5,753,0,1,800 - 900,Adult,Balance medium,Not active,0 - 50k,Exited,Complain
15751628,Onyemachukwu,France,Male,60,78391.17,49424.6,1,GOLD,Not using Credit Card,438,7,0,4,262,1,0,400 - 500,Senior,Balance medium,Active,0 - 50k,Client,No Complain
15809057,Lu,Spain,Female,27,0.0,172031.22,2,SILVER,Using Credit Card,600,6,0,2,292,1,0,500 - 600,Young_adult,Balance small,Active,150k - 200k,Client,No Complain
15617052,Watson,France,Male,34,0.0,183021.06,1,GOLD,Using Credit Card,782,9,1,2,441,0,1,700 - 800,Adult,Balance small,Not active,150k - 200k,Exited,Complain
15590810,Fallaci,Germany,Female,41,144326.09,73979.85,1,GOLD,Using Credit Card,638,9,1,2,527,0,1,600 - 700,Adult,Balance medium,Not active,50k - 100k,Exited,Complain
15801293,Ni,Germany,Male,27,101278.25,26265.18,2,SILVER,Using Credit Card,850,1,0,4,859,1,0,800 - 900,Young_adult,Balance medium,Active,0 - 50k,Client,No Complain
15770968,Leason,Germany,Female,19,108711.57,24857.25,2,SILVER,Using Credit Card,741,8,0,3,812,0,0,700 - 800,Young_adult,Balance medium,Not active,0 - 50k,Client,No Complain
15572356,Tsai,Spain,Male,73,108555.07,167969.15,1,PLATINUM,Not using Credit Card,689,1,0,1,623,1,0,600 - 700,Senior,Balance medium,Active,150k - 200k,Client,No Complain
15603247,Bruner,Germany,Female,35,146781.24,189307.7,1,DIAMOND,Using Credit Card,743,1,0,2,273,0,0,700 - 800,Adult,Balance medium,Not active,150k - 200k,Client,No Complain
15619116,Wallace,France,Female,36,0.0,99770.3,2,PLATINUM,Not using Credit Card,493,2,0,2,229,1,0,400 - 500,Adult,Balance small,Active,50k - 100k,Client,No Complain
15691792,Young,Spain,Male,35,0.0,119712.78,1,DIAMOND,Not using Credit Card,416,8,0,2,244,0,0,400 - 500,Adult,Balance small,Not active,100k - 150k,Client,No Complain
15783276,Forbes,France,Female,25,0.0,168607.74,2,SILVER,Using Credit Card,725,9,0,2,922,1,0,700 - 800,Young_adult,Balance small,Active,150k - 200k,Client,No Complain
15766137,Muir,France,Male,34,0.0,83087.13,2,DIAMOND,Using Credit Card,497,2,0,5,502,1,0,400 - 500,Adult,Balance small,Active,50k - 100k,Client,No Complain
15574554,Pugh,Germany,Male,66,103291.25,130664.79,2,GOLD,Using Credit Card,537,8,0,4,458,1,0,500 - 600,Senior,Balance medium,Active,100k - 150k,Client,No Complain
15578671,Webb,Spain,Female,29,209490.21,133267.69,1,DIAMOND,Using Credit Card,706,1,1,2,243,1,1,700 - 800,Young_adult,Balance high,Active,100k - 150k,Exited,Complain
15716608,Walker,Spain,Male,38,0.0,67029.82,3,PLATINUM,Using Credit Card,651,2,1,2,431,0,1,600 - 700,Adult,Balance small,Not active,50k - 100k,Exited,Complain
15690670,Cox,France,Male,33,0.0,141031.08,2,GOLD,Not using Credit Card,720,2,0,2,633,1,0,700 - 800,Adult,Balance small,Active,100k - 150k,Client,No Complain
15630466,Maclean,France,Male,45,0.0,125110.02,1,DIAMOND,Not using Credit Card,797,8,0,2,456,0,0,700 - 800,Adult,Balance small,Not active,100k - 150k,Client,No Complain
15630349,Hollis,Spain,Male,23,0.0,117832.39,2,PLATINUM,Using Credit Card,543,5,0,2,710,0,0,500 - 600,Young_adult,Balance small,Not active,100k - 150k,Client,No Complain
15803801,Jamieson,France,Male,34,0.0,198817.72,2,PLATINUM,Using Credit Card,454,4,0,2,731,0,0,400 - 500,Adult,Balance small,Not active,150k - 200k,Client,No Complain
15647890,Su,France,Male,37,149405.18,146411.6,1,DIAMOND,Using Credit Card,691,9,0,5,562,1,0,600 - 700,Adult,Balance medium,Active,100k - 150k,Client,No Complain
15606115,P'eng,France,Female,52,191665.21,131312.56,1,SILVER,Using Credit Card,510,6,1,4,297,1,1,500 - 600,Senior,Balance high,Active,100k - 150k,Exited,Complain
15714642,Hawkins,Spain,Female,40,0.0,141652.2,1,DIAMOND,Using Credit Card,792,7,0,1,538,0,0,700 - 800,Adult,Balance small,Not active,100k - 150k,Client,No Complain
15741181,Ndubuagha,France,Male,41,135071.12,64477.25,1,SILVER,Using Credit Card,721,6,0,3,330,1,0,700 - 800,Adult,Balance medium,Active,50k - 100k,Client,No Complain
15773973,Hill,France,Male,41,0.0,191215.61,2,DIAMOND,Not using Credit Card,765,2,0,4,547,1,0,700 - 800,Adult,Balance small,Active,150k - 200k,Client,No Complain
15758546,Norton,Spain,Male,39,0.0,37090.44,2,DIAMOND,Using Credit Card,850,8,0,3,995,1,0,800 - 900,Adult,Balance small,Active,0 - 50k,Client,No Complain
15598940,Achebe,Germany,Male,38,181804.34,57517.71,2,SILVER,Using Credit Card,681,6,0,1,309,1,0,600 - 700,Adult,Balance high,Active,50k - 100k,Client,No Complain
15669783,Simpson,France,Female,60,47020.65,63241.21,2,PLATINUM,Not using Credit Card,586,3,1,3,850,1,1,500 - 600,Senior,Balance small,Active,50k - 100k,Exited,Complain
15624993,Chiang,France,Female,36,128518.98,44567.83,1,PLATINUM,Using Credit Card,753,7,1,4,358,1,1,700 - 800,Adult,Balance medium,Active,0 - 50k,Exited,Complain
15760568,Dalrymple,Germany,Female,38,142658.04,135337.11,2,GOLD,Not using Credit Card,593,5,0,1,698,1,0,500 - 600,Adult,Balance medium,Active,100k - 150k,Client,No Complain
15699047,Chukwuemeka,France,Female,21,120150.39,33964.03,2,DIAMOND,Using Credit Card,674,9,0,3,515,1,0,600 - 700,Young_adult,Balance medium,Active,0 - 50k,Client,No Complain
15616168,Ojiofor,France,Female,35,81905.95,61623.19,1,GOLD,Using Credit Card,610,7,0,3,402,1,0,600 - 700,Adult,Balance medium,Active,50k - 100k,Client,No Complain
15773146,Rubeo,France,Male,26,137998.2,168989.77,2,PLATINUM,Not using Credit Card,652,3,0,1,443,1,0,600 - 700,Young_adult,Balance medium,Active,150k - 200k,Client,No Complain
15770375,Fanucci,Germany,Female,26,123126.29,74425.41,1,DIAMOND,Using Credit Card,850,8,0,5,240,0,0,800 - 900,Young_adult,Balance medium,Not active,50k - 100k,Client,No Complain
15589725,Zubarev,France,Female,51,0.0,178929.84,2,SILVER,Using Credit Card,740,4,0,4,850,1,0,700 - 800,Senior,Balance small,Active,150k - 200k,Client,No Complain
15710034,T'ao,Germany,Male,43,135645.29,101382.86,2,GOLD,Not using Credit Card,637,1,1,5,823,1,1,600 - 700,Adult,Balance medium,Active,100k - 150k,Exited,Complain
15800806,Pai,Spain,Male,31,122449.31,180769.55,2,GOLD,Using Credit Card,685,7,0,5,946,1,0,600 - 700,Adult,Balance medium,Active,150k - 200k,Client,No Complain
15570485,Udegbunam,Spain,Male,40,161766.87,92378.54,1,DIAMOND,Not using Credit Card,558,4,0,2,628,0,0,500 - 600,Adult,Balance high,Not active,50k - 100k,Client,No Complain
15575391,Claypool,France,Female,37,0.0,38252.25,2,PLATINUM,Using Credit Card,677,3,0,3,654,1,0,600 - 700,Adult,Balance small,Active,0 - 50k,Client,No Complain
15790750,Manfrin,Germany,Male,36,123187.51,146111.35,1,PLATINUM,Not using Credit Card,592,10,0,3,416,1,0,500 - 600,Adult,Balance medium,Active,100k - 150k,Client,No Complain
15714832,Baker,Germany,Male,36,150956.71,72350.17,1,GOLD,Not using Credit Card,652,9,0,2,507,0,0,600 - 700,Adult,Balance high,Not active,50k - 100k,Client,No Complain
15619953,Efremov,Spain,Female,42,105021.28,48242.38,1,PLATINUM,Using Credit Card,662,6,0,4,313,0,0,600 - 700,Adult,Balance medium,Not active,0 - 50k,Client,No Complain
15673929,Chin,France,Male,64,0.0,148305.82,2,GOLD,Using Credit Card,543,4,0,5,701,1,0,500 - 600,Senior,Balance small,Active,100k - 150k,Client,No Complain
15578835,Brookes,Spain,Female,50,133204.91,8270.06,1,PLATINUM,Not using Credit Card,675,1,0,1,467,1,0,600 - 700,Adult,Balance medium,Active,0 - 50k,Client,No Complain
15752388,Doyle,Spain,Female,35,0.0,41549.64,2,PLATINUM,Using Credit Card,643,6,0,1,704,1,0,600 - 700,Adult,Balance small,Active,0 - 50k,Client,No Complain
15797081,Ajuluchukwu,Germany,Female,49,115488.52,138656.81,2,SILVER,Using Credit Card,611,9,1,4,991,1,1,600 - 700,Adult,Balance medium,Active,100k - 150k,Exited,Complain
15570194,Ikemefuna,France,Male,29,0.0,12510.53,2,SILVER,Not using Credit Card,412,5,0,1,327,0,0,400 - 500,Young_adult,Balance small,Not active,0 - 50k,Client,No Complain
15580149,Fowler,Spain,Male,41,0.0,43889.41,2,DIAMOND,Using Credit Card,638,7,0,5,847,0,0,600 - 700,Adult,Balance small,Not active,0 - 50k,Client,No Complain
