CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,Complain,Satisfaction Score,Card Type,Point Earned,Credit Rank,Age rank,Balance Rank,Salary Rank,Complain_dict
15687363,McMillan,770,France,Male,31,3,155047.56,2,Using Credit Card,Active,186064.34,Client,0,4,DIAMOND,948,700 - 800,Adult,Balance high,150k - 200k,No comment
15733444,Phillips,736,France,Female,29,9,0.0,2,Not using Credit Card,Not active,176152.7,Client,0,2,PLATINUM,790,700 - 800,Young_adult,Balance small,150k - 200k,No comment
15678057,Lombardi,524,France,Male,44,10,118569.03,2,Not using Credit Card,Not active,82117.2,Client,0,5,GOLD,843,500 - 600,Adult,Balance medium,50k - 100k,No comment
15806918,Ireland,674,France,Male,28,5,0.0,1,Using Credit Card,Active,151925.25,Client,0,3,GOLD,377,600 - 700,Young_adult,Balance small,150k - 200k,No comment
15638247,Boan,700,Spain,Male,44,9,0.0,2,Using Credit Card,Not active,142287.65,Client,0,4,DIAMOND,533,600 - 700,Adult,Balance small,100k - 150k,No comment
15674833,Shao,741,France,Female,35,1,0.0,2,Using Credit Card,Not active,36557.55,Client,0,1,SILVER,500,700 - 800,Adult,Balance small,0 - 50k,No comment
15812534,Chiemenam,455,France,Male,40,1,0.0,3,Not using Credit Card,Active,129975.34,Client,0,2,PLATINUM,407,400 - 500,Adult,Balance small,100k - 150k,No comment
15586522,Hunter,608,Spain,Male,37,2,130461.02,1,Using Credit Card,Not active,21967.15,Client,0,5,SILVER,642,600 - 700,Adult,Balance medium,0 - 50k,No comment
15794297,McKay,776,France,Male,36,1,0.0,2,Using Credit Card,Not active,53477.76,Client,0,3,DIAMOND,329,700 - 800,Adult,Balance small,50k - 100k,No comment
15737025,Roberts,635,France,Male,33,1,0.0,3,Not using Credit Card,Not active,178067.33,Leave,1,5,DIAMOND,897,600 - 700,Adult,Balance small,150k - 200k,Complain
15615931,Aitken,746,France,Female,37,4,0.0,2,Not using Credit Card,Active,171039.56,Client,0,5,PLATINUM,219,700 - 800,Adult,Balance small,150k - 200k,No comment
15664860,Chao,692,Spain,Female,47,3,0.0,2,Using Credit Card,Not active,150802.41,Leave,1,3,SILVER,525,600 - 700,Adult,Balance small,150k - 200k,Complain
15664539,Bruce,683,Spain,Male,35,9,61172.04,1,Not using Credit Card,Not active,82951.12,Client,0,3,GOLD,306,600 - 700,Adult,Balance medium,50k - 100k,No comment
15583692,Chan,591,Germany,Female,35,2,90194.34,2,Using Credit Card,Not active,57064.57,Client,0,5,DIAMOND,986,500 - 600,Adult,Balance medium,50k - 100k,No comment
15693131,Watts,581,France,Female,24,3,95508.2,1,Using Credit Card,Active,45755.0,Client,0,5,PLATINUM,463,500 - 600,Young_adult,Balance medium,0 - 50k,No comment
15779973,Gibbons,684,Germany,Male,35,3,99967.76,1,Using Credit Card,Active,176882.08,Client,0,1,SILVER,606,600 - 700,Adult,Balance medium,150k - 200k,No comment
15620557,Ni,561,Spain,Male,37,4,101470.29,1,Not using Credit Card,Active,88838.14,Client,0,1,SILVER,433,500 - 600,Adult,Balance medium,50k - 100k,No comment
15639549,Jen,718,Germany,Female,33,4,70541.06,1,Not using Credit Card,Not active,88592.8,Client,0,2,DIAMOND,811,700 - 800,Adult,Balance medium,50k - 100k,No comment
15618750,Phillips,590,France,Male,31,8,112211.61,1,Using Credit Card,Not active,26261.42,Client,0,3,GOLD,820,500 - 600,Adult,Balance medium,0 - 50k,No comment
15796790,Amaechi,573,France,Female,47,8,154543.98,1,Using Credit Card,Not active,29586.73,Client,0,4,DIAMOND,842,500 - 600,Adult,Balance high,0 - 50k,No comment
15668309,Maslow,350,France,Female,40,0,111098.85,1,Using Credit Card,Active,172321.21,Leave,1,2,DIAMOND,670,300 - 400,Adult,Balance medium,150k - 200k,Complain
15732437,Rowley,504,Germany,Female,44,0,131873.07,2,Using Credit Card,Active,158036.72,Leave,1,3,GOLD,646,500 - 600,Adult,Balance medium,150k - 200k,Complain
15665158,Chukwuemeka,813,Spain,Male,27,1,137275.36,1,Not using Credit Card,Active,115733.16,Client,0,2,PLATINUM,799,800 - 900,Young_adult,Balance medium,100k - 150k,No comment
15689322,Bevan,641,Spain,Male,31,3,153316.14,1,Using Credit Card,Not active,59927.99,Client,0,4,DIAMOND,667,600 - 700,Adult,Balance high,50k - 100k,No comment
15596624,Topp,662,France,Female,22,9,0.0,2,Using Credit Card,Active,44377.65,Client,0,1,SILVER,910,600 - 700,Young_adult,Balance small,0 - 50k,No comment
15601977,Burgoyne,497,Spain,Male,44,2,121250.04,1,Not using Credit Card,Active,79691.4,Client,0,3,DIAMOND,595,400 - 500,Adult,Balance medium,50k - 100k,No comment
15801462,Yermakov,716,France,Male,31,8,109578.04,2,Using Credit Card,Active,51503.51,Client,0,1,DIAMOND,393,700 - 800,Adult,Balance medium,50k - 100k,No comment
15566139,Ts'ui,526,France,Female,37,5,53573.18,1,Using Credit Card,Not active,62830.97,Client,0,4,GOLD,870,500 - 600,Adult,Balance medium,50k - 100k,No comment
15791006,Kodilinyechukwu,760,Germany,Female,34,6,58003.41,1,Using Credit Card,Not active,90346.1,Client,0,5,SILVER,785,700 - 800,Adult,Balance medium,50k - 100k,No comment
15668057,K?,669,France,Female,31,6,113000.66,1,Using Credit Card,Not active,40467.82,Client,0,4,GOLD,655,600 - 700,Adult,Balance medium,0 - 50k,No comment
15580805,Marino,655,France,Male,27,10,0.0,2,Using Credit Card,Not active,51620.94,Client,0,4,SILVER,925,600 - 700,Young_adult,Balance small,50k - 100k,No comment
15658768,Lucas,547,France,Female,49,2,0.0,1,Not using Credit Card,Not active,65466.93,Leave,1,5,DIAMOND,618,500 - 600,Adult,Balance small,50k - 100k,Complain
15613048,Anderson,648,Germany,Female,40,5,139973.65,1,Using Credit Card,Active,667.66,Leave,1,2,GOLD,579,600 - 700,Adult,Balance medium,0 - 50k,Complain
15803654,Wei,790,France,Female,31,2,151290.16,1,Using Credit Card,Active,172437.12,Client,0,1,DIAMOND,790,700 - 800,Adult,Balance high,150k - 200k,No comment
15662337,Baldwin,744,Germany,Female,50,1,121498.11,2,Not using Credit Card,Active,106061.47,Leave,1,2,GOLD,271,700 - 800,Adult,Balance medium,100k - 150k,Complain
15650924,Foster,761,Spain,Female,32,4,103515.39,2,Using Credit Card,Active,177622.38,Client,0,2,SILVER,311,700 - 800,Adult,Balance medium,150k - 200k,No comment
15647203,Gebhart,750,France,Female,35,3,0.0,1,Using Credit Card,Not active,191520.5,Client,0,1,DIAMOND,879,700 - 800,Adult,Balance small,150k - 200k,No comment
15682778,Fedorov,680,France,Male,34,9,0.0,2,Using Credit Card,Active,95686.6,Client,0,4,PLATINUM,221,600 - 700,Adult,Balance small,50k - 100k,No comment
15579820,Robertson,704,Spain,Male,38,6,106687.76,1,Using Credit Card,Not active,173776.5,Client,0,4,GOLD,546,700 - 800,Adult,Balance medium,150k - 200k,No comment
15709354,Tudawali,521,France,Female,41,2,0.0,2,Using Credit Card,Active,113089.43,Client,0,4,GOLD,243,500 - 600,Adult,Balance small,100k - 150k,No comment
15728480,Iloerika,452,France,Female,35,8,0.0,2,Using Credit Card,Active,149614.81,Client,0,1,PLATINUM,514,400 - 500,Adult,Balance small,100k - 150k,No comment
15641091,Onyemauchechukwu,695,France,Female,31,5,106089.2,1,Not using Credit Card,Not active,99537.68,Client,0,4,GOLD,324,600 - 700,Adult,Balance medium,50k - 100k,No comment
15603111,Muir,850,Spain,Male,71,10,69608.14,1,Using Credit Card,Not active,97893.4,Leave,1,2,SILVER,786,800 - 900,Senior,Balance medium,50k - 100k,Complain
15679693,Walker,625,France,Male,31,5,0.0,2,Not using Credit Card,Active,90.07,Client,0,3,SILVER,855,600 - 700,Adult,Balance small,0 - 50k,No comment
15797190,Charlton,608,Germany,Female,40,7,96202.32,1,Not using Credit Card,Not active,161154.85,Client,0,5,SILVER,822,600 - 700,Adult,Balance medium,150k - 200k,No comment
15788025,Tseng,715,France,Female,38,0,0.0,2,Using Credit Card,Active,332.81,Client,0,2,DIAMOND,493,700 - 800,Adult,Balance small,0 - 50k,No comment
15646168,Ifeatu,834,Spain,Male,33,5,0.0,2,Using Credit Card,Not active,66285.18,Client,0,1,PLATINUM,746,800 - 900,Adult,Balance small,50k - 100k,No comment
15580493,Chin,469,France,Male,33,1,127818.52,1,Using Credit Card,Not active,163477.22,Client,0,1,PLATINUM,933,400 - 500,Adult,Balance medium,150k - 200k,No comment
15726720,Blinova,480,France,Female,40,7,0.0,1,Using Credit Card,Not active,170332.67,Leave,1,1,GOLD,751,400 - 500,Adult,Balance small,150k - 200k,Complain
15735799,Maconochie,527,Germany,Male,58,3,137318.42,1,Using Credit Card,Active,126144.96,Client,0,4,PLATINUM,379,500 - 600,Senior,Balance medium,100k - 150k,No comment
15773098,Ch'in,834,Spain,Male,34,5,0.0,2,Not using Credit Card,Not active,53437.1,Client,0,5,GOLD,709,800 - 900,Adult,Balance small,50k - 100k,No comment
15668971,Nicholson,583,France,Female,40,4,55776.39,2,Using Credit Card,Not active,26920.43,Client,0,3,GOLD,574,500 - 600,Adult,Balance medium,0 - 50k,No comment
15603221,Burgess,696,Germany,Male,32,4,84421.62,1,Not using Credit Card,Active,52314.71,Client,0,5,PLATINUM,491,600 - 700,Adult,Balance medium,50k - 100k,No comment
15740043,Young,606,France,Male,32,5,83161.65,1,Using Credit Card,Active,116885.59,Client,0,4,PLATINUM,391,600 - 700,Adult,Balance medium,100k - 150k,No comment
15712264,Plumb,713,France,Female,39,10,0.0,2,Using Credit Card,Active,126263.97,Client,0,5,PLATINUM,238,700 - 800,Adult,Balance small,100k - 150k,No comment
15751926,Trentino,821,Germany,Male,42,3,87807.29,2,Using Credit Card,Active,64613.81,Client,0,2,SILVER,716,800 - 900,Adult,Balance medium,50k - 100k,No comment
15589401,Allen,550,France,Female,30,4,0.0,2,Using Credit Card,Not active,89216.29,Client,0,3,GOLD,484,500 - 600,Adult,Balance small,50k - 100k,No comment
15742019,Benford,675,France,Female,39,6,0.0,2,Not using Credit Card,Not active,83419.15,Client,0,4,DIAMOND,367,600 - 700,Adult,Balance small,50k - 100k,No comment
15660611,Gallo,748,Spain,Male,39,3,0.0,2,Using Credit Card,Active,123998.52,Client,0,2,PLATINUM,511,700 - 800,Adult,Balance small,100k - 150k,No comment
15607634,Cobb,606,Germany,Male,40,9,95293.86,2,Not using Credit Card,Active,96985.58,Client,0,4,PLATINUM,408,600 - 700,Adult,Balance medium,50k - 100k,No comment
15595036,Doherty,726,Germany,Male,30,7,92847.59,1,Using Credit Card,Not active,146154.06,Client,0,5,DIAMOND,361,700 - 800,Adult,Balance medium,100k - 150k,No comment
15745794,Cocci,547,France,Male,30,6,0.0,2,Using Credit Card,Active,18471.86,Client,0,5,PLATINUM,458,500 - 600,Adult,Balance small,0 - 50k,No comment
15781689,Macadam,758,Spain,Male,35,5,0.0,2,Using Credit Card,Not active,95009.6,Client,0,5,SILVER,921,700 - 800,Adult,Balance small,50k - 100k,No comment
15696054,Tychonoff,596,France,Male,37,2,0.0,1,Not using Credit Card,Active,121175.86,Client,0,3,DIAMOND,862,500 - 600,Adult,Balance small,100k - 150k,No comment
15752467,Johnson,720,Spain,Male,34,3,0.0,2,Using Credit Card,Active,77047.78,Client,0,4,DIAMOND,368,700 - 800,Adult,Balance small,50k - 100k,No comment
15597739,Tu,674,France,Male,37,3,0.0,1,Using Credit Card,Not active,158049.9,Client,0,1,GOLD,716,600 - 700,Adult,Balance small,150k - 200k,No comment
15651336,Chidiebere,756,France,Female,32,4,0.0,2,Using Credit Card,Not active,147040.25,Client,0,5,PLATINUM,809,700 - 800,Adult,Balance small,100k - 150k,No comment
15636061,Pope,649,Germany,Male,78,4,68345.86,2,Using Credit Card,Active,142566.75,Client,0,2,PLATINUM,446,600 - 700,Senior,Balance medium,100k - 150k,No comment
15723013,Sutherland,613,Germany,Male,28,7,76656.4,2,Using Credit Card,Active,185483.24,Client,0,5,GOLD,234,600 - 700,Young_adult,Balance medium,150k - 200k,No comment
15784148,Beneventi,643,France,Male,62,9,0.0,2,Not using Credit Card,Not active,155870.82,Client,0,5,PLATINUM,652,600 - 700,Senior,Balance small,150k - 200k,No comment
15578098,Jamieson,600,France,Male,31,8,0.0,2,Using Credit Card,Active,121555.51,Client,0,2,GOLD,930,500 - 600,Adult,Balance small,100k - 150k,No comment
15638621,Simmons,735,Spain,Male,39,1,60374.98,1,Using Credit Card,Not active,40223.74,Client,0,3,GOLD,351,700 - 800,Adult,Balance medium,0 - 50k,No comment
15720924,Chijioke,585,France,Female,34,1,0.0,1,Using Credit Card,Active,75503.6,Client,0,3,GOLD,503,500 - 600,Adult,Balance small,50k - 100k,No comment
15566531,Iloerika,724,Germany,Male,33,4,88046.88,1,Not using Credit Card,Active,186942.49,Leave,1,3,SILVER,756,700 - 800,Adult,Balance medium,150k - 200k,Complain
15718064,Chia,635,Spain,Male,29,2,0.0,2,Not using Credit Card,Not active,117173.8,Client,0,1,GOLD,624,600 - 700,Young_adult,Balance small,100k - 150k,No comment
15605067,Nwachinemelu,472,France,Male,19,9,0.0,2,Using Credit Card,Not active,3453.4,Client,0,5,PLATINUM,745,400 - 500,Young_adult,Balance small,0 - 50k,No comment
15655335,Becher,590,France,Male,36,1,0.0,2,Using Credit Card,Not active,48876.84,Client,0,1,SILVER,614,500 - 600,Adult,Balance small,0 - 50k,No comment
15607301,Romano,651,Spain,Female,63,8,129968.67,1,Using Credit Card,Active,11830.53,Client,0,3,PLATINUM,746,600 - 700,Senior,Balance medium,0 - 50k,No comment
15694628,Walker,686,Germany,Female,39,4,157731.6,2,Using Credit Card,Not active,162820.6,Client,0,1,GOLD,323,600 - 700,Adult,Balance high,150k - 200k,No comment
15607112,Chiawuotu,606,France,Male,32,6,0.0,2,Not using Credit Card,Active,36540.63,Client,0,3,PLATINUM,511,600 - 700,Adult,Balance small,0 - 50k,No comment
15635775,Watt,781,France,Male,33,3,89276.48,1,Using Credit Card,Not active,6959.0,Client,0,4,DIAMOND,953,700 - 800,Adult,Balance medium,0 - 50k,No comment
15644280,Udegbunam,593,France,Male,45,4,138825.19,1,Not using Credit Card,Not active,10828.78,Client,0,5,PLATINUM,475,500 - 600,Adult,Balance medium,0 - 50k,No comment
15708362,Watson,793,France,Male,63,4,103729.79,2,Using Credit Card,Active,80272.06,Client,0,3,DIAMOND,650,700 - 800,Senior,Balance medium,50k - 100k,No comment
15771997,Bryant,791,France,Female,31,10,75499.24,1,Using Credit Card,Not active,22184.14,Client,0,2,GOLD,303,700 - 800,Adult,Balance medium,0 - 50k,No comment
15730579,Ward,850,France,Male,68,5,169445.4,1,Using Credit Card,Active,186335.07,Client,0,4,PLATINUM,618,800 - 900,Senior,Balance high,150k - 200k,No comment
15728005,Urban,698,France,Female,57,9,111359.55,2,Using Credit Card,Not active,105715.01,Client,0,5,GOLD,567,600 - 700,Senior,Balance medium,100k - 150k,No comment
15791674,Sutherland,846,France,Female,34,10,142388.61,2,Not using Credit Card,Active,68393.64,Leave,1,5,SILVER,451,800 - 900,Adult,Balance medium,50k - 100k,Complain
15754599,K'ung,765,France,Male,42,4,123311.39,2,Using Credit Card,Active,82868.34,Client,0,5,GOLD,798,700 - 800,Adult,Balance medium,50k - 100k,No comment
15693690,Iweobiegbunam,574,Spain,Male,52,7,115532.52,1,Using Credit Card,Not active,196257.67,Client,0,3,GOLD,625,500 - 600,Senior,Balance medium,150k - 200k,No comment
15728963,Wei,617,Germany,Female,51,10,167273.71,1,Not using Credit Card,Not active,93439.75,Leave,1,3,PLATINUM,539,600 - 700,Senior,Balance high,50k - 100k,Complain
15659710,Lascelles,581,France,Male,25,5,77886.53,2,Using Credit Card,Not active,150319.49,Client,0,4,PLATINUM,243,500 - 600,Young_adult,Balance medium,150k - 200k,No comment
15658675,Ts'ao,710,Germany,Male,37,6,135795.63,1,Not using Credit Card,Active,46523.6,Client,0,5,PLATINUM,677,700 - 800,Adult,Balance medium,0 - 50k,No comment
15638788,Mack,550,France,Male,32,8,97514.07,1,Using Credit Card,Active,199138.84,Client,0,1,GOLD,890,500 - 600,Adult,Balance medium,150k - 200k,No comment
15609735,Campbell,533,Germany,Male,51,6,127545.56,2,Not using Credit Card,Not active,79559.02,Leave,1,1,PLATINUM,658,500 - 600,Senior,Balance medium,50k - 100k,Complain
15771477,Fiorentini,779,France,Male,49,9,106160.37,1,Not using Credit Card,Not active,116893.87,Client,0,4,PLATINUM,905,700 - 800,Adult,Balance medium,100k - 150k,No comment
15570145,Long,763,France,Female,23,2,0.0,2,Using Credit Card,Not active,153983.99,Client,0,4,DIAMOND,530,700 - 800,Young_adult,Balance small,150k - 200k,No comment
15797149,Lloyd,563,Spain,Female,36,4,143680.47,2,Using Credit Card,Active,63531.19,Client,0,1,GOLD,735,500 - 600,Adult,Balance medium,50k - 100k,No comment
15636912,Sneddon,678,Spain,Male,38,3,124483.53,1,Using Credit Card,Not active,126253.31,Client,0,1,SILVER,709,600 - 700,Adult,Balance medium,100k - 150k,No comment
15687828,Gorshkov,644,Spain,Female,31,5,86006.3,1,Using Credit Card,Active,73922.95,Client,0,2,SILVER,274,600 - 700,Adult,Balance medium,50k - 100k,No comment
15667424,Forbes,682,Germany,Female,43,7,111094.05,2,Using Credit Card,Active,64679.3,Client,0,2,GOLD,571,600 - 700,Adult,Balance medium,50k - 100k,No comment
15759872,L?,625,France,Male,22,9,0.0,2,Using Credit Card,Not active,157072.91,Client,0,2,PLATINUM,599,600 - 700,Young_adult,Balance small,150k - 200k,No comment
15572374,Hopetoun,733,Spain,Male,36,1,0.0,2,Not using Credit Card,Active,108377.82,Client,0,2,SILVER,932,700 - 800,Adult,Balance small,100k - 150k,No comment
15754926,Lucchesi,512,France,Female,30,6,0.0,2,Using Credit Card,Not active,88827.31,Client,0,2,GOLD,471,500 - 600,Adult,Balance small,50k - 100k,No comment
15687431,Faria,642,France,Female,41,7,115171.71,1,Using Credit Card,Active,37674.47,Client,0,2,GOLD,915,600 - 700,Adult,Balance medium,0 - 50k,No comment
15604515,Yefremov,737,Germany,Female,22,10,111543.26,2,Not using Credit Card,Not active,106327.85,Client,0,2,PLATINUM,258,700 - 800,Young_adult,Balance medium,100k - 150k,No comment
15682839,Genovesi,575,France,Female,57,8,137936.94,1,Using Credit Card,Active,84475.13,Client,0,5,GOLD,606,500 - 600,Senior,Balance medium,50k - 100k,No comment
15624677,Marquez,543,Germany,Female,37,3,122304.65,2,Not using Credit Card,Not active,33998.7,Client,0,3,DIAMOND,684,500 - 600,Adult,Balance medium,0 - 50k,No comment
15646366,Trevisani,521,Germany,Male,41,8,120586.54,1,Not using Credit Card,Active,20491.15,Client,0,4,GOLD,486,500 - 600,Adult,Balance medium,0 - 50k,No comment
15701768,Tung,637,France,Male,32,3,0.0,2,Using Credit Card,Active,197827.06,Client,0,5,SILVER,704,600 - 700,Adult,Balance small,150k - 200k,No comment
15623566,Barnhill,714,France,Male,40,9,46520.69,1,Using Credit Card,Active,96687.25,Client,0,4,PLATINUM,860,700 - 800,Adult,Balance small,50k - 100k,No comment
15681274,Marshall,726,Spain,Female,56,2,105473.74,1,Using Credit Card,Active,46044.7,Client,0,1,PLATINUM,747,700 - 800,Senior,Balance medium,0 - 50k,No comment
15762573,Bednall,680,Spain,Female,34,7,0.0,2,Using Credit Card,Not active,98949.85,Client,0,5,PLATINUM,912,600 - 700,Adult,Balance small,50k - 100k,No comment
15706458,Pan,812,Germany,Male,39,5,115730.71,3,Using Credit Card,Active,185599.34,Leave,1,1,SILVER,380,800 - 900,Adult,Balance medium,150k - 200k,Complain
15654222,Ogg,757,Spain,Male,30,3,145396.49,1,Not using Credit Card,Active,198341.15,Client,0,5,PLATINUM,614,700 - 800,Adult,Balance medium,150k - 200k,No comment
15704053,T'ang,710,Spain,Male,62,3,131078.42,2,Using Credit Card,Not active,119348.76,Leave,1,2,PLATINUM,517,700 - 800,Senior,Balance medium,100k - 150k,Complain
15724321,Baresi,516,Germany,Female,47,9,128298.74,1,Not using Credit Card,Not active,149614.17,Leave,1,1,SILVER,630,500 - 600,Adult,Balance medium,100k - 150k,Complain
15621815,Obiajulu,803,France,Female,40,6,165526.71,1,Using Credit Card,Not active,12328.08,Client,0,3,SILVER,880,800 - 900,Adult,Balance high,0 - 50k,No comment
15724876,McGregor,560,France,Female,38,5,83714.41,1,Using Credit Card,Active,33245.97,Client,0,4,SILVER,289,500 - 600,Adult,Balance medium,0 - 50k,No comment
15696588,Lung,679,France,Female,36,3,0.0,2,Using Credit Card,Active,2243.41,Client,0,5,SILVER,773,600 - 700,Adult,Balance small,0 - 50k,No comment
15612832,Jamieson,526,France,Male,32,7,125540.05,1,Not using Credit Card,Not active,86786.41,Client,0,3,PLATINUM,672,500 - 600,Adult,Balance medium,50k - 100k,No comment
15804295,Pinto,485,France,Male,41,2,100254.76,2,Using Credit Card,Active,12706.67,Client,0,5,PLATINUM,849,400 - 500,Adult,Balance medium,0 - 50k,No comment
15712536,Fallaci,625,France,Female,36,3,0.0,2,Using Credit Card,Not active,41295.1,Leave,1,2,PLATINUM,841,600 - 700,Adult,Balance small,0 - 50k,Complain
15662494,Goliwe,773,Spain,Male,43,7,138150.57,1,Using Credit Card,Active,177357.16,Client,0,2,SILVER,936,700 - 800,Adult,Balance medium,150k - 200k,No comment
15807728,Ferri,530,France,Female,45,1,0.0,1,Not using Credit Card,Active,190663.89,Leave,1,2,PLATINUM,695,500 - 600,Adult,Balance small,150k - 200k,Complain
15764916,Rowley,616,Germany,Female,43,7,95984.21,1,Not using Credit Card,Active,115262.54,Leave,1,1,GOLD,564,600 - 700,Adult,Balance medium,100k - 150k,Complain
15615330,Tretiakova,651,France,Male,23,10,0.0,2,Using Credit Card,Active,170099.23,Client,0,5,SILVER,431,600 - 700,Young_adult,Balance small,150k - 200k,No comment
15638487,She,586,Germany,Male,38,2,136858.42,1,Not using Credit Card,Active,189143.94,Client,0,2,DIAMOND,840,500 - 600,Adult,Balance medium,150k - 200k,No comment
15627859,Nebeolisa,607,Germany,Male,29,7,102609.0,1,Using Credit Card,Not active,163257.44,Client,0,5,DIAMOND,800,600 - 700,Young_adult,Balance medium,150k - 200k,No comment
15622192,Young,724,Spain,Male,39,3,0.0,2,Not using Credit Card,Active,95562.81,Client,0,2,DIAMOND,918,700 - 800,Adult,Balance small,50k - 100k,No comment
15789413,Fitzgerald,733,France,Male,64,3,0.0,2,Using Credit Card,Active,75272.63,Client,0,3,GOLD,842,700 - 800,Senior,Balance small,50k - 100k,No comment
15583221,Arnold,667,Germany,Male,70,3,77356.92,2,Using Credit Card,Active,20881.96,Client,0,2,GOLD,681,600 - 700,Senior,Balance medium,0 - 50k,No comment
15768495,Chidimma,700,France,Female,32,8,110923.15,2,Using Credit Card,Active,161845.81,Leave,1,2,SILVER,635,600 - 700,Adult,Balance medium,150k - 200k,Complain
15644103,Wells,659,Spain,Male,78,2,151675.65,1,Not using Credit Card,Active,49978.67,Client,0,5,GOLD,364,600 - 700,Senior,Balance high,0 - 50k,No comment
15741197,Calzada,710,Spain,Male,22,8,0.0,3,Using Credit Card,Not active,107292.91,Client,0,4,DIAMOND,565,700 - 800,Young_adult,Balance small,100k - 150k,No comment
15664547,Black,760,France,Male,37,7,0.0,1,Not using Credit Card,Not active,32863.24,Leave,1,3,DIAMOND,546,700 - 800,Adult,Balance small,0 - 50k,Complain
15797293,Sopuluchukwu,677,France,Female,25,3,0.0,2,Using Credit Card,Not active,179608.96,Client,0,1,SILVER,935,600 - 700,Young_adult,Balance small,150k - 200k,No comment
15572021,Ts'ao,798,Germany,Female,29,8,80204.11,2,Using Credit Card,Not active,70223.22,Client,0,3,SILVER,965,700 - 800,Young_adult,Balance medium,50k - 100k,No comment
15637461,Ukaegbunam,758,France,Male,35,7,0.0,2,Using Credit Card,Not active,77951.84,Client,0,3,DIAMOND,560,700 - 800,Adult,Balance small,50k - 100k,No comment
15620577,Wood,715,France,Male,45,4,0.0,2,Using Credit Card,Active,55043.93,Client,0,4,PLATINUM,320,700 - 800,Adult,Balance small,50k - 100k,No comment
15609643,Furneaux,752,Germany,Male,32,9,115587.49,2,Not using Credit Card,Active,101677.46,Client,0,5,DIAMOND,722,700 - 800,Adult,Balance medium,100k - 150k,No comment
15785358,Gresswell,586,Germany,Male,46,8,106968.96,1,Using Credit Card,Active,79366.98,Leave,1,4,PLATINUM,827,500 - 600,Adult,Balance medium,50k - 100k,Complain
15603883,Ch'in,818,France,Male,36,4,0.0,2,Using Credit Card,Active,8037.03,Client,0,2,GOLD,266,800 - 900,Adult,Balance small,0 - 50k,No comment
15782550,Ma,490,Germany,Female,41,0,139659.04,1,Using Credit Card,Active,176254.12,Client,0,5,SILVER,312,400 - 500,Adult,Balance medium,150k - 200k,No comment
15775761,Iweobiegbunam,610,Germany,Female,69,5,86038.21,3,Not using Credit Card,Not active,192743.06,Leave,1,1,DIAMOND,613,600 - 700,Senior,Balance medium,150k - 200k,Complain
15680201,Marcelo,627,Germany,Male,24,5,102773.2,2,Using Credit Card,Not active,56793.02,Leave,1,1,PLATINUM,901,600 - 700,Young_adult,Balance medium,50k - 100k,Complain
15767594,Azubuike,533,France,Female,35,8,0.0,2,Using Credit Card,Active,187900.12,Client,0,3,PLATINUM,558,500 - 600,Adult,Balance small,150k - 200k,No comment
15591985,Stewart,708,France,Female,51,8,70754.18,1,Using Credit Card,Active,92920.04,Leave,1,2,PLATINUM,1000,700 - 800,Senior,Balance medium,50k - 100k,Complain
15789339,Yen,681,France,Male,59,4,122781.51,1,Not using Credit Card,Active,140166.95,Client,0,2,DIAMOND,401,600 - 700,Senior,Balance medium,100k - 150k,No comment
15781530,Hsieh,690,France,Male,21,8,0.0,2,Using Credit Card,Active,155782.89,Client,0,2,DIAMOND,545,600 - 700,Young_adult,Balance small,150k - 200k,No comment
15705174,Chiedozie,656,Germany,Male,68,7,153545.11,1,Using Credit Card,Active,186574.68,Client,0,2,DIAMOND,430,600 - 700,Senior,Balance high,150k - 200k,No comment
15572114,Shih,673,Spain,Male,40,1,121629.22,1,Using Credit Card,Active,3258.6,Client,0,3,DIAMOND,313,600 - 700,Adult,Balance medium,0 - 50k,No comment
15804009,Amechi,806,Germany,Male,36,8,167983.17,2,Using Credit Card,Active,106714.28,Client,0,3,PLATINUM,498,800 - 900,Adult,Balance high,100k - 150k,No comment
15662698,Ko,648,Spain,Female,43,7,81153.82,1,Using Credit Card,Active,144532.85,Leave,1,5,PLATINUM,890,600 - 700,Adult,Balance medium,100k - 150k,Complain
15696047,Chimezie,501,France,Male,35,6,99760.84,1,Using Credit Card,Active,13591.52,Client,0,1,SILVER,310,500 - 600,Adult,Balance medium,0 - 50k,No comment
15701160,Azubuike,556,Germany,Female,43,4,125890.72,1,Using Credit Card,Active,74854.97,Client,0,3,PLATINUM,285,500 - 600,Adult,Balance medium,50k - 100k,No comment
15790093,Aguirre,627,France,Female,27,2,0.0,2,Using Credit Card,Not active,125451.01,Client,0,3,DIAMOND,402,600 - 700,Young_adult,Balance small,100k - 150k,No comment
15632143,Lung,652,France,Male,31,2,119148.55,1,Not using Credit Card,Not active,149740.22,Client,0,1,PLATINUM,718,600 - 700,Adult,Balance medium,100k - 150k,No comment
15736778,Adams,807,Germany,Female,60,1,72948.58,2,Using Credit Card,Active,17355.36,Client,0,1,PLATINUM,375,800 - 900,Senior,Balance medium,0 - 50k,No comment
15734917,Castiglione,708,Germany,Male,21,8,133974.36,2,Using Credit Card,Not active,50294.09,Client,0,5,GOLD,959,700 - 800,Young_adult,Balance medium,50k - 100k,No comment
